code,name,fund_type,estab_date,endnav_float,fund_company,规模(亿)
014806,国金量化精选混合C,混合型-偏股,2022-03-18,4989500773.31,国金基金,49.9
513160,港股科技ETF银华,指数型-股票,2022-01-17,4938753160.81,银华基金,49.39
017477,安信睿见优选混合A,混合型-偏股,2023-04-25,4935423295.19,安信基金,49.35
008987,广发上海金ETF联接C,指数型-其他,2020-08-05,4930152058.71,广发基金,49.3
520990,港股央企红利ETF景顺,指数型-股票,2024-06-26,4928876910.15,景顺长城基金,49.29
501054,东方红睿泽三年持有混合A,混合型-偏股,2018-01-31,4884032160.29,东方红资产管理,48.84
017967,华富新能源股票型发起式C,股票型,2023-02-23,4860835436.24,华富基金,48.61
014287,泰康新锐成长混合A,混合型-偏股,2022-12-09,4852399381.44,泰康基金,48.52
518860,上海金ETF建信,指数型-其他,2020-08-05,4848958256.44,建信基金,48.49
515170,食品饮料ETF华夏,指数型-股票,2020-12-30,4839678952.25,华夏基金,48.4
002251,华夏军工安全混合A,混合型-灵活,2016-03-22,4839015367.19,华夏基金,48.39
159307,红利低波100ETF博时,指数型-股票,2024-04-16,4837000700.35,博时基金,48.37
515290,银行ETF天弘,指数型-股票,2020-12-11,4831971687.82,天弘基金,48.32
160505,博时主题行业混合(LOF),混合型-偏股,2005-01-06,4827037720.64,博时基金,48.27
016531,鹏华碳中和主题混合C,混合型-偏股,2023-05-05,4822086755.59,鹏华基金,48.22
012348,天弘恒生科技ETF联接A,指数型-海外股票,2021-07-06,4814404427.72,天弘基金,48.14
000480,东方红新动力混合A,混合型-灵活,2014-01-28,4809050051.78,东方红资产管理,48.09
004070,南方中证全指证券公司ETF联接C,指数型-股票,2017-03-08,4801524553.69,南方基金,48.02
001856,易方达环保主题混合A,混合型-灵活,2017-06-02,4796157407.43,易方达基金,47.96
110009,易方达价值精选混合,混合型-偏股,2006-06-13,4789194303.52,易方达基金,47.89
018463,德邦稳盈增长灵活配置混合C,混合型-灵活,2023-05-11,4775023178.88,德邦基金,47.75
159742,恒生科技ETF博时,指数型-海外股票,2021-05-17,4758104301.12,博时基金,47.58
004010,华泰柏瑞鼎利灵活配置混合A,混合型-灵活,2016-12-22,4755105006.46,华泰柏瑞基金,47.55
011399,汇添富数字未来混合A,混合型-偏股,2021-02-24,4751247560.43,汇添富基金,47.51
159865,养殖ETF国泰,指数型-股票,2021-03-01,4740547186.01,国泰基金,47.41
040048,华安纳斯达克100ETF联接(QDII)A美元现汇,指数型-海外股票,2013-08-02,4702760021.66,华安基金,47.03
040046,华安纳斯达克100ETF联接(QDII)A,指数型-海外股票,2013-08-02,4702760021.66,华安基金,47.03
040047,华安纳斯达克100ETF联接(QDII)A美元现钞,指数型-海外股票,2013-08-02,4702760021.66,华安基金,47.03
513910,港股通央企红利ETF华夏,指数型-股票,2024-02-07,4701567968.01,华夏基金,47.02
011036,嘉实中证稀土产业ETF联接C,指数型-股票,2021-08-03,4672519247.12,嘉实基金,46.73
012967,广发行业严选三年持有期混合A,混合型-偏股,2021-08-26,4660996254.18,广发基金,46.61
005911,广发双擎升级混合A,混合型-偏股,2018-11-02,4653156264.36,广发基金,46.53
159558,半导体设备ETF易方达,指数型-股票,2024-06-06,4640114879.64,易方达基金,46.4
007509,华商润丰灵活配置混合C,混合型-灵活,2019-06-19,4627357326.06,华商基金,46.27
100038,富国沪深300指数增强A,指数型-股票,2009-12-16,4617123087.32,富国基金,46.17
017102,大摩数字经济混合A,混合型-偏股,2023-03-02,4607906074.2,摩根士丹利基金,46.08
014855,嘉实中证半导体指数增强发起式C,指数型-股票,2022-04-22,4601895863.41,嘉实基金,46.02
561360,石油ETF国泰,指数型-股票,2023-10-23,4584133767.36,国泰基金,45.84
002011,华夏红利混合,混合型-灵活,2005-06-30,4579495586.57,华夏基金,45.79
002692,富国创新科技混合A,混合型-偏股,2016-06-16,4577834565.71,富国基金,45.78
513650,标普500ETF南方,指数型-海外股票,2023-03-23,4574967772.26,南方基金,45.75
588750,科创芯片ETF汇添富,指数型-股票,2024-12-18,4570495238.0,汇添富基金,45.7
013402,华夏恒生科技ETF发起式联接(QDII)A,指数型-海外股票,2021-09-28,4562870739.43,华夏基金,45.63
018505,景顺长城周期优选混合C,混合型-偏股,2023-08-29,4560705604.76,景顺长城基金,45.61
005379,汇添富价值创造定开混合,混合型-偏股,2018-01-19,4555484928.69,汇添富基金,45.55
159783,科创创业50ETF华夏,指数型-股票,2021-06-24,4552464649.99,华夏基金,45.52
013641,博道成长智航股票A,股票型,2021-10-26,4550459660.98,博道基金,45.5
010730,银华心佳两年持有期混合,混合型-偏股,2021-01-08,4539446020.84,银华基金,45.39
159593,中证A50ETF平安,指数型-股票,2024-03-04,4536457628.76,平安基金,45.36
515030,新能源车ETF华夏,指数型-股票,2020-02-20,4522487668.24,华夏基金,45.22
005875,易方达中盘成长混合,混合型-偏股,2018-07-04,4521214731.25,易方达基金,45.21
513580,恒生科技ETF华安,指数型-海外股票,2021-05-20,4515967214.66,华安基金,45.16
017484,财通资管数字经济混合发起式C,混合型-偏股,2022-12-26,4511346991.0,财通资管,45.11
009570,鹏华匠心精选混合A,混合型-偏股,2020-07-10,4505736238.19,鹏华基金,45.06
159948,创业板ETF南方,指数型-股票,2016-05-13,4499342881.91,南方基金,44.99
588790,科创AIETF博时,指数型-股票,2024-12-31,4495416683.33,博时基金,44.95
006111,泰康弘实3月定开混合,混合型-偏股,2018-08-23,4484946917.72,泰康基金,44.85
022431,华夏中证A500ETF联接C,指数型-股票,2024-10-31,4477170967.86,华夏基金,44.77
515230,软件ETF国泰,指数型-股票,2021-02-03,4462221624.85,国泰基金,44.62
562060,标普A股红利ETF华宝,指数型-股票,2023-12-08,4454255227.65,华宝基金,44.54
008269,大成睿享混合A,混合型-偏股,2019-12-30,4422503685.23,大成基金,44.23
159652,有色ETF汇添富,指数型-股票,2023-01-16,4412165960.1,汇添富基金,44.12
090018,大成新锐产业混合A,混合型-偏股,2012-03-20,4404434151.43,大成基金,44.04
510900,恒生中国企业ETF易方达,指数型-海外股票,2012-08-09,4398302523.46,易方达基金,43.98
018993,中欧数字经济混合发起A,混合型-偏股,2023-09-12,4395641825.71,中欧基金,43.96
513660,恒生ETF华夏,指数型-股票,2014-12-23,4379796626.39,华夏基金,43.8
202003,南方绩优成长混合A,混合型-偏股,2006-11-16,4372991901.1,南方基金,43.73
010391,易方达战略新兴产业股票A,股票型,2021-01-13,4360870273.76,易方达基金,43.61
000043,嘉实美国成长股票人民币,QDII-普通股票,2013-06-14,4343848077.91,嘉实基金,43.44
481001,工银核心价值混合A,混合型-偏股,2005-08-31,4342681716.6,工银瑞信基金,43.43
050002,博时沪深300指数A,指数型-股票,2003-08-26,4341039648.01,博时基金,43.41
161604,融通深证100指数A,指数型-股票,2003-09-30,4329398577.05,融通基金,43.29
513020,港股科技ETF国泰,指数型-股票,2022-01-19,4326027154.91,国泰基金,43.26
000751,嘉实新兴产业股票,股票型,2014-09-17,4305111111.34,嘉实基金,43.05
011370,华商均衡成长混合C,混合型-偏股,2021-04-08,4304291631.24,华商基金,43.04
162412,华宝医疗ETF联接A,指数型-股票,2015-05-21,4303979492.69,华宝基金,43.04
007356,汇添富科技创新混合C,混合型-灵活,2019-05-06,4300072038.36,汇添富基金,43.0
561910,电池ETF招商,指数型-股票,2021-08-04,4299764408.9,招商基金,43.0
003693,大成景尚灵活配置混合C,混合型-灵活,2016-11-11,4298427643.93,大成基金,42.98
018836,广发成长启航混合C,混合型-偏股,2024-03-19,4274478888.94,广发基金,42.74
001593,天弘创业板ETF联接C,指数型-股票,2015-07-08,4250624323.76,天弘基金,42.51
510230,金融ETF国泰,指数型-股票,2011-03-31,4228150772.74,国泰基金,42.28
159316,港股通创新药ETF易方达,指数型-股票,2025-03-18,4206272708.74,易方达基金,42.06
007449,兴全多维价值混合A,混合型-偏股,2019-06-12,4197517562.59,兴证全球基金,41.98
010350,景顺长城品质长青混合A,混合型-偏股,2021-02-09,4184925329.32,景顺长城基金,41.85
022434,南方中证A500ETF联接A,指数型-股票,2024-11-12,4174689885.13,南方基金,41.75
159605,中概互联ETF广发,指数型-海外股票,2021-11-24,4169734241.49,广发基金,41.7
011066,大成高鑫股票C,股票型,2020-12-25,4167144379.83,大成基金,41.67
519688,交银精选混合,混合型-偏股,2005-09-29,4162598973.03,交银施罗德基金,41.63
270005,广发聚丰混合A,混合型-偏股,2005-12-23,4151965710.85,广发基金,41.52
159682,创业板50ETF景顺,指数型-股票,2022-12-23,4147744210.67,景顺长城基金,41.48
006567,中泰星元灵活配置混合A,混合型-灵活,2018-12-05,4111904125.91,中泰证券(上海)资管,41.12
588090,科创50ETF华泰柏瑞,指数型-股票,2020-09-28,4100890919.98,华泰柏瑞基金,41.01
021286,广发安盈混合E,混合型-灵活,2024-04-18,4083525907.5,广发基金,40.84
010625,富国稳健增长混合C,混合型-偏股,2021-04-28,4068843652.98,富国基金,40.69
110013,易方达科翔混合,混合型-偏股,2008-11-13,4052999154.36,易方达基金,40.53
159232,自由现金流ETF南方,指数型-股票,2025-04-23,4049500551.14,南方基金,40.5
006228,中欧医疗创新股票A,股票型,2019-02-28,4046577702.23,中欧基金,40.47
000248,汇添富中证主要消费ETF联接A,指数型-股票,2015-03-24,4044633048.9,汇添富基金,40.45
518890,上海金ETF中银,指数型-其他,2020-08-28,4022945912.78,中银基金,40.23
006195,国金量化多因子股票A,股票型,2018-10-31,4016545602.33,国金基金,40.17
159353,中证A500ETF景顺,指数型-股票,2024-09-24,3997081826.01,景顺长城基金,39.97
001632,天弘中证食品饮料ETF联接C,指数型-股票,2015-07-29,3985416161.13,天弘基金,39.85
159859,生物医药ETF天弘,指数型-股票,2021-06-24,3983327371.04,天弘基金,39.83
513110,纳指ETF华泰柏瑞,指数型-海外股票,2023-03-01,3962279241.13,华泰柏瑞基金,39.62
008286,易方达研究精选股票,股票型,2020-02-21,3961429203.96,易方达基金,39.61
013566,华夏军工安全混合C,混合型-灵活,2021-12-06,3959891172.4,华夏基金,39.6
011363,南方兴润价值一年持有混合A,混合型-灵活,2021-02-03,3956596340.35,南方基金,39.57
023451,中欧信息科技混合发起A,混合型-偏股,2025-02-26,3955440349.47,中欧基金,39.55
017436,华宝纳斯达克精选股票发起式(QDII)A,QDII-普通股票,2023-03-02,3950539975.88,华宝基金,39.51
008985,东方红启东三年持有混合,混合型-灵活,2020-03-16,3950385351.92,东方红资产管理,39.5
161017,富国中证500指数增强(LOF)A,指数型-股票,2011-10-12,3947184759.13,富国基金,39.47
163407,兴全沪深300指数(LOF)A,指数型-股票,2010-11-02,3943113066.17,兴证全球基金,39.43
320003,诺安先锋混合A,混合型-偏股,2005-12-19,3918401317.94,诺安基金,39.18
000075,华夏恒生ETF联接现汇,指数型-海外股票,2012-08-21,3912550689.35,华夏基金,39.13
000071,华夏恒生ETF联接A,指数型-海外股票,2012-08-21,3912550689.35,华夏基金,39.13
000076,华夏恒生ETF联接现钞,指数型-海外股票,2012-08-21,3912550689.35,华夏基金,39.13
004851,广发医疗保健股票A,股票型,2017-08-10,3907124072.03,广发基金,39.07
016858,国金量化多因子股票C,股票型,2022-10-14,3895660175.28,国金基金,38.96
519736,交银新成长混合,混合型-偏股,2014-05-09,3888207335.8,交银施罗德基金,38.88
018994,中欧数字经济混合发起C,混合型-偏股,2023-09-12,3886415907.1,中欧基金,38.86
009478,中银上海金ETF联接C,指数型-其他,2020-09-29,3879984884.26,中银基金,38.8
159981,能源化工ETF建信,指数型-其他,2019-12-13,3870409286.98,建信基金,38.7
161024,富国中证军工指数(LOF)A,指数型-股票,2014-04-04,3867534990.47,富国基金,38.68
010186,嘉实核心成长混合A,混合型-偏股,2020-10-28,3864552288.88,嘉实基金,38.65
501057,汇添富中证新能源汽车产业指数(LOF)A,指数型-股票,2018-05-23,3863335769.36,汇添富基金,38.63
017874,国金量化多策略C,混合型-灵活,2023-02-22,3863272342.84,国金基金,38.63
159801,芯片ETF广发,指数型-股票,2020-01-20,3857495846.79,广发基金,38.57
009505,富国上海金ETF联接C,指数型-其他,2020-07-24,3842047417.57,富国基金,38.42
519066,汇添富蓝筹稳健混合A,混合型-灵活,2008-07-08,3839302103.86,汇添富基金,38.39
510580,中证500ETF易方达,指数型-股票,2015-08-27,3827239912.24,易方达基金,38.27
007994,华夏中证500指数增强A,指数型-股票,2020-03-25,3806367510.33,华夏基金,38.06
007343,嘉实科技创新混合,混合型-偏股,2019-05-07,3791883265.06,嘉实基金,37.92
001811,中欧明睿新常态混合A,混合型-偏股,2016-03-03,3790137490.9,中欧基金,37.9
159227,航空航天ETF华夏,指数型-股票,2025-04-30,3789756209.45,华夏基金,37.9
515900,央企创新ETF博时,指数型-股票,2019-09-20,3788715767.15,博时基金,37.89
110005,易方达积极成长混合,混合型-偏股,2004-09-09,3779639293.36,易方达基金,37.8
015311,华泰柏瑞恒生科技ETF联接(QDII)C,指数型-海外股票,2022-08-23,3779498734.65,华泰柏瑞基金,37.79
018326,国泰海通创新成长混合发起C,混合型-偏股,2023-05-16,3774605602.2,国泰海通资管,37.75
159993,证券ETF鹏华,指数型-股票,2019-12-26,3765431709.82,鹏华基金,37.65
159696,纳指ETF易方达,指数型-海外股票,2023-08-17,3759783694.75,易方达基金,37.6
015968,永赢半导体产业智选混合发起C,混合型-偏股,2022-09-22,3751349847.39,永赢基金,37.51
012708,东方红中证红利低波动指数A,指数型-股票,2021-12-30,3748700890.49,东方红资产管理,37.49
519704,交银先进制造混合A,混合型-偏股,2011-06-22,3744962213.62,交银施罗德基金,37.45
159830,金ETF天弘,指数型-其他,2021-07-06,3742350966.63,天弘基金,37.42
001071,华安媒体互联网混合A,混合型-灵活,2015-05-15,3738429073.94,华安基金,37.38
019917,富国医药创新股票C,股票型,2024-03-12,3735866527.18,富国基金,37.36
022430,华夏中证A500ETF联接A,指数型-股票,2024-10-31,3733189340.75,华夏基金,37.33
004475,华泰柏瑞富利混合A,混合型-灵活,2017-09-12,3722017036.68,华泰柏瑞基金,37.22
000011,华夏大盘精选混合A,混合型-灵活,2004-08-11,3716283611.81,华夏基金,37.16
005583,易方达港股通红利混合A,混合型-灵活,2018-03-07,3714199725.47,易方达基金,37.14
012921,易方达全球成长精选混合(QDII)美元现汇A,QDII-混合偏股,2022-01-11,3704526938.71,易方达基金,37.05
012920,易方达全球成长精选混合(QDII)人民币A,QDII-混合偏股,2022-01-11,3704526938.71,易方达基金,37.05
004997,广发高端制造股票A,股票型,2017-09-01,3686694931.53,广发基金,36.87
512290,生物医药ETF国泰,指数型-股票,2019-04-18,3685487913.47,国泰基金,36.85
001595,天弘中证银行ETF联接C,指数型-股票,2015-07-08,3685380536.14,天弘基金,36.85
159218,卫星ETF招商,指数型-股票,2025-05-14,3684492608.97,招商基金,36.84
009341,易方达均衡成长股票,股票型,2020-05-22,3682091936.64,易方达基金,36.82
020877,中欧景气精选混合C,混合型-偏股,2024-04-23,3669170068.87,中欧基金,36.69
563390,全指现金流ETF华泰柏瑞,指数型-股票,2025-04-23,3667559429.15,华泰柏瑞基金,36.68
519702,交银趋势混合A,混合型-偏股,2010-12-22,3666942215.46,交银施罗德基金,36.67
017642,摩根标普500指数(QDII)美钞,指数型-海外股票,2023-04-06,3661555344.2,摩根基金(中国),36.62
017643,摩根标普500指数(QDII)美汇,指数型-海外股票,2023-04-06,3661555344.2,摩根基金(中国),36.62
017641,摩根标普500指数(QDII)人民币A,指数型-海外股票,2023-04-06,3661555344.2,摩根基金(中国),36.62
002168,嘉实智能汽车股票,股票型,2016-02-04,3660351882.53,嘉实基金,36.6
160605,鹏华中国50混合,混合型-灵活,2004-05-12,3655622990.1,鹏华基金,36.56
001481,华宝标普油气上游股票美元A,指数型-海外股票,2015-06-18,3649419690.95,华宝基金,36.49
162411,华宝标普油气上游股票人民币A,指数型-海外股票,2011-09-29,3649419690.95,华宝基金,36.49
